server_seed,client_seed,nonce,raw_output,outcome,timestamp,mechanism_id
0x9DdfaCa8183c41ad55329BdeeD9F6A8d53168B1B,0xF878AA5483918a30481D3735d81596a72B4230b5,115048671975012771563010417082226864485047685602056463673714284683343579939020,9c74b2c2729cb35c2b4aa387b58605d7b4c47c15fdda7e823b6f205e18c080ac,3635,2026-05-13T10:24:25.994037+00:00,chainlink-vrf-v2.5
0x9DdfaCa8183c41ad55329BdeeD9F6A8d53168B1B,0xF878AA5483918a30481D3735d81596a72B4230b5,80304357542896030915974703763171365478271997986479814915474852376581523625147,086bbe96d17565b34226b7f233b2e3edcfa9cdc5c5c60d7636b2937979aba8ea,8871,2026-05-13T10:25:39.621078+00:00,chainlink-vrf-v2.5
0x9DdfaCa8183c41ad55329BdeeD9F6A8d53168B1B,0xF878AA5483918a30481D3735d81596a72B4230b5,85428123022528225647921689057508018590894136153696361151164768197733375833952,36145cfeb718c8b06cc74cd6a9ad50cd234a3b20a4397e5b62ddb9e6aacc4ecc,4191,2026-05-13T10:26:51.643622+00:00,chainlink-vrf-v2.5
0x9DdfaCa8183c41ad55329BdeeD9F6A8d53168B1B,0xF878AA5483918a30481D3735d81596a72B4230b5,85428123022528225647921689057508018590894136153696361151164768197733375833952,36145cfeb718c8b06cc74cd6a9ad50cd234a3b20a4397e5b62ddb9e6aacc4ecc,4191,2026-05-13T10:27:02.040972+00:00,chainlink-vrf-v2.5
0x9DdfaCa8183c41ad55329BdeeD9F6A8d53168B1B,0xF878AA5483918a30481D3735d81596a72B4230b5,69765806225367468352788642015392944436812998047372287328208585281438396759356,320355a928ae48112d698ffc5be0515a11aabfd79512a685e50344dcee9e3dfe,9338,2026-05-13T10:27:54.922951+00:00,chainlink-vrf-v2.5
0x9DdfaCa8183c41ad55329BdeeD9F6A8d53168B1B,0xF878AA5483918a30481D3735d81596a72B4230b5,104420850788514333236422867904982836978504939580598363224588215273103229024631,b52b1108f2411f58e8028e57bfdfeabbcdadb74225326100b4b0b48976d39d57,8505,2026-05-13T10:28:07.070933+00:00,chainlink-vrf-v2.5
0x9DdfaCa8183c41ad55329BdeeD9F6A8d53168B1B,0xF878AA5483918a30481D3735d81596a72B4230b5,52109852862769978308426979359112639039226272149347833644419675091963622807993,249540ad5f80922d25d2ff55f828da2757fd6339832e82e783f3ad66d833edb5,1198,2026-05-13T10:29:06.386158+00:00,chainlink-vrf-v2.5
0x9DdfaCa8183c41ad55329BdeeD9F6A8d53168B1B,0xF878AA5483918a30481D3735d81596a72B4230b5,43581165204446475977944669598665168699948350416101365576511746753782787041445,e7903b48a9ba0417025ffc06e71332bec1c5eaec6db977a11d71a6bd343d1be1,9257,2026-05-13T10:29:38.029602+00:00,chainlink-vrf-v2.5
0x9DdfaCa8183c41ad55329BdeeD9F6A8d53168B1B,0xF878AA5483918a30481D3735d81596a72B4230b5,45637760021046991761346159078621452770646694908367202269163808756687842502202,fd040b1f19eca6baae4f598a870482ba016334b6c5d3f0722c71a498bbd877e9,640,2026-05-13T10:31:19.434152+00:00,chainlink-vrf-v2.5
0x9DdfaCa8183c41ad55329BdeeD9F6A8d53168B1B,0xF878AA5483918a30481D3735d81596a72B4230b5,112893052247440634078979428701851667671426173333934304514499954786517043317953,9b5c16d2305b8a429ab5f1421dc0f828a0a0284c005297bcab4cbdf362c9f3b0,3635,2026-05-13T10:31:31.125352+00:00,chainlink-vrf-v2.5
